age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
42,blue-collar,single,secondary,no,1048,no,0,unknown,649,3,-1,0,unknown,yes
41,blue-collar,married,primary,no,670,no,0,unknown,681,3,-1,0,unknown,yes
27,blue-collar,married,secondary,no,485,yes,0,unknown,994,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,280,yes,0,unknown,946,7,-1,0,unknown,yes
43,unemployed,married,primary,no,942,no,0,unknown,959,2,-1,0,unknown,yes
44,services,married,secondary,no,945,no,1,unknown,903,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,383,yes,0,unknown,380,7,-1,0,unknown,yes
52,retired,married,tertiary,no,2251,no,0,unknown,1149,1,-1,0,unknown,yes
54,services,married,unknown,no,809,no,1,unknown,833,1,-1,0,unknown,yes
56,management,married,tertiary,no,424,no,1,unknown,420,1,-1,0,unknown,yes
57,management,married,tertiary,no,3590,no,1,unknown,1066,2,-1,0,unknown,yes
29,blue-collar,single,secondary,no,1312,yes,0,unknown,1349,1,-1,0,unknown,yes
47,technician,married,tertiary,no,1921,no,1,unknown,558,3,-1,0,unknown,yes
57,management,married,tertiary,no,348,yes,1,unknown,1339,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,612,yes,1,unknown,568,2,-1,0,unknown,yes
46,services,divorced,secondary,no,424,no,0,unknown,1003,3,-1,0,unknown,yes
43,blue-collar,single,secondary,no,1156,yes,0,unknown,583,2,-1,0,unknown,yes
45,management,married,tertiary,no,1076,no,0,unknown,691,3,-1,0,unknown,yes
24,management,married,secondary,no,1273,yes,0,unknown,544,10,-1,0,unknown,yes
40,blue-collar,married,secondary,no,1406,yes,1,unknown,1015,5,-1,0,unknown,yes
38,services,divorced,unknown,no,3374,no,0,unknown,1257,2,-1,0,unknown,yes
36,unemployed,married,tertiary,no,2990,no,0,unknown,973,4,-1,0,unknown,yes
27,blue-collar,single,secondary,yes,402,no,0,unknown,496,2,-1,0,unknown,yes
26,admin.,single,primary,no,327,yes,0,unknown,668,3,-1,0,unknown,yes
43,management,married,tertiary,no,573,yes,0,unknown,660,2,-1,0,unknown,yes
25,blue-collar,single,primary,no,476,yes,0,unknown,526,2,-1,0,unknown,yes
27,blue-collar,married,tertiary,no,759,yes,0,unknown,517,3,-1,0,unknown,yes
30,technician,married,tertiary,no,949,yes,1,unknown,675,3,-1,0,unknown,yes
28,admin.,single,secondary,no,418,no,1,unknown,1424,2,-1,0,unknown,yes
27,blue-collar,married,primary,no,144,no,1,unknown,420,6,-1,0,unknown,yes
32,admin.,divorced,secondary,no,245,no,1,unknown,850,2,-1,0,unknown,yes
41,blue-collar,single,secondary,no,499,yes,0,unknown,477,9,-1,0,unknown,yes
37,technician,single,tertiary,no,424,no,0,unknown,1095,2,-1,0,unknown,yes
27,technician,single,secondary,no,582,no,0,unknown,648,2,-1,0,unknown,yes
29,services,single,secondary,no,508,no,1,unknown,585,3,-1,0,unknown,yes
33,services,married,secondary,no,538,no,1,unknown,674,1,-1,0,unknown,yes
36,technician,married,primary,no,424,no,0,unknown,582,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,322,yes,0,cellular,1022,3,-1,0,unknown,yes
55,blue-collar,married,secondary,no,473,yes,0,cellular,492,4,-1,0,unknown,yes
51,technician,married,secondary,no,640,no,0,cellular,613,2,-1,0,unknown,yes
39,technician,single,secondary,no,929,yes,0,cellular,716,2,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,637,yes,0,cellular,432,3,-1,0,unknown,yes
33,services,single,secondary,no,594,no,0,cellular,778,1,-1,0,unknown,yes
36,entrepreneur,divorced,tertiary,no,1190,no,1,cellular,720,3,-1,0,unknown,yes
45,technician,married,secondary,no,1284,no,0,cellular,619,2,-1,0,unknown,yes
37,self-employed,married,secondary,no,1886,no,0,cellular,627,2,-1,0,unknown,yes
46,unemployed,married,secondary,no,1330,no,0,cellular,383,5,-1,0,unknown,yes
32,self-employed,single,tertiary,no,2400,no,0,cellular,882,1,-1,0,unknown,yes
28,technician,single,secondary,no,1313,no,1,cellular,530,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,292,no,1,cellular,572,1,-1,0,unknown,yes
41,blue-collar,single,secondary,yes,1468,yes,1,cellular,597,1,-1,0,unknown,yes
59,blue-collar,divorced,primary,no,1614,no,1,cellular,843,1,-1,0,unknown,yes
47,technician,single,secondary,no,247,yes,1,cellular,959,3,-1,0,unknown,yes
31,blue-collar,single,secondary,no,1142,no,0,cellular,717,2,-1,0,unknown,yes
31,management,single,tertiary,no,720,no,1,cellular,507,4,-1,0,unknown,yes
33,entrepreneur,married,secondary,no,73,yes,1,cellular,738,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,yes,121,no,0,cellular,532,1,-1,0,unknown,yes
26,self-employed,single,secondary,no,974,no,0,cellular,529,1,-1,0,unknown,yes
25,technician,single,secondary,no,424,no,1,cellular,632,1,-1,0,unknown,yes
25,blue-collar,married,secondary,no,525,no,1,cellular,458,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,940,no,1,cellular,679,1,-1,0,unknown,yes
33,entrepreneur,divorced,tertiary,no,461,no,1,cellular,1050,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,1261,no,1,cellular,728,1,-1,0,unknown,yes
36,services,married,secondary,no,454,no,1,cellular,714,5,-1,0,unknown,yes
26,blue-collar,single,secondary,yes,505,no,1,cellular,799,2,-1,0,unknown,yes
38,technician,married,secondary,no,424,no,0,cellular,633,1,-1,0,unknown,yes
56,blue-collar,single,secondary,no,1083,no,1,cellular,814,3,-1,0,unknown,yes
26,admin.,single,secondary,no,526,no,1,cellular,656,2,-1,0,unknown,yes
26,technician,married,secondary,no,793,no,1,cellular,1036,4,-1,0,unknown,yes
25,blue-collar,single,secondary,no,613,no,1,cellular,685,2,-1,0,unknown,yes
26,unemployed,single,secondary,no,535,no,0,cellular,535,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,1085,yes,0,cellular,777,1,-1,0,unknown,yes
37,admin.,married,primary,no,638,yes,0,cellular,643,1,-1,0,unknown,yes
43,blue-collar,single,primary,no,424,no,0,cellular,1169,1,-1,0,unknown,yes
41,services,divorced,tertiary,no,1848,yes,0,cellular,660,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,424,no,1,cellular,623,1,-1,0,unknown,yes
29,admin.,divorced,tertiary,yes,424,no,1,cellular,424,3,-1,0,unknown,yes
39,services,divorced,secondary,no,1105,yes,0,cellular,863,1,-1,0,unknown,yes
38,management,married,tertiary,yes,751,yes,1,cellular,554,5,-1,0,unknown,yes
26,technician,married,secondary,no,329,no,1,cellular,357,5,-1,0,unknown,yes
32,management,married,tertiary,no,1208,yes,1,cellular,996,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,280,yes,1,cellular,1193,4,-1,0,unknown,yes
31,management,single,tertiary,no,832,no,1,cellular,562,5,-1,0,unknown,yes
49,blue-collar,married,primary,no,427,no,1,cellular,1270,6,-1,0,unknown,yes
27,unemployed,single,primary,no,433,no,1,cellular,911,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,579,yes,1,cellular,1266,3,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1668,no,0,cellular,894,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,400,yes,0,cellular,981,4,-1,0,unknown,yes
45,entrepreneur,married,unknown,no,2660,yes,1,cellular,800,1,-1,0,unknown,yes
34,admin.,married,secondary,no,396,yes,1,cellular,949,1,-1,0,unknown,yes
28,admin.,single,secondary,no,296,no,1,cellular,718,2,-1,0,unknown,yes
25,blue-collar,single,secondary,no,1598,no,1,cellular,1220,7,-1,0,unknown,yes
30,blue-collar,single,secondary,no,1860,yes,0,cellular,632,1,-1,0,unknown,yes
30,services,married,secondary,no,429,no,1,cellular,824,5,-1,0,unknown,yes
47,services,married,secondary,no,790,yes,0,cellular,474,4,-1,0,unknown,yes
57,admin.,divorced,secondary,no,1079,no,0,cellular,722,1,-1,0,unknown,yes
38,management,married,tertiary,no,1939,yes,0,cellular,498,1,-1,0,unknown,yes
54,technician,married,secondary,no,199,no,1,cellular,1400,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,2360,no,0,cellular,1297,3,-1,0,unknown,yes
30,blue-collar,married,secondary,no,424,yes,1,cellular,1252,1,-1,0,unknown,yes
26,management,single,tertiary,no,469,no,0,cellular,1132,3,-1,0,unknown,yes
31,student,married,primary,no,470,yes,0,cellular,485,1,-1,0,unknown,yes
29,blue-collar,single,secondary,no,905,no,1,cellular,1065,3,-1,0,unknown,yes
49,blue-collar,married,secondary,no,2870,yes,0,cellular,1035,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,1480,no,0,cellular,761,2,-1,0,unknown,yes
60,management,married,tertiary,no,2227,yes,0,cellular,1082,2,-1,0,unknown,yes
29,management,single,tertiary,no,1383,yes,0,cellular,951,2,-1,0,unknown,yes
55,management,divorced,secondary,no,628,yes,0,cellular,1392,2,-1,0,unknown,yes
44,admin.,married,secondary,no,1458,yes,0,cellular,903,2,-1,0,unknown,yes
47,technician,married,secondary,no,2783,yes,0,cellular,847,2,-1,0,unknown,yes
35,admin.,married,secondary,no,269,yes,0,cellular,1345,2,-1,0,unknown,yes
35,entrepreneur,married,secondary,no,2337,no,1,cellular,1251,3,-1,0,unknown,yes
38,technician,married,secondary,no,1376,yes,0,cellular,763,3,-1,0,unknown,yes
34,entrepreneur,married,tertiary,no,570,yes,0,cellular,784,2,-1,0,unknown,yes
50,technician,married,secondary,no,580,no,1,cellular,1091,3,-1,0,unknown,yes
43,admin.,married,tertiary,no,613,yes,0,cellular,1037,4,-1,0,unknown,yes
44,admin.,divorced,secondary,no,587,yes,0,cellular,1351,2,-1,0,unknown,yes
51,services,divorced,secondary,no,666,no,1,cellular,1218,4,-1,0,unknown,yes
31,technician,married,secondary,no,1539,yes,0,cellular,442,3,-1,0,unknown,yes
39,technician,married,tertiary,no,424,yes,0,cellular,887,7,-1,0,unknown,yes
59,management,married,tertiary,no,720,no,1,cellular,801,3,-1,0,unknown,yes
25,services,single,secondary,no,757,no,1,cellular,1031,2,-1,0,unknown,yes
58,management,married,tertiary,no,2911,yes,0,cellular,810,4,-1,0,unknown,yes
30,entrepreneur,married,primary,no,2470,yes,0,cellular,803,3,-1,0,unknown,yes
34,blue-collar,single,primary,no,335,yes,0,cellular,854,4,-1,0,unknown,yes
51,services,divorced,secondary,no,489,no,1,cellular,875,1,-1,0,unknown,yes
60,retired,married,secondary,no,1020,no,0,cellular,967,1,-1,0,unknown,yes
51,entrepreneur,married,secondary,no,45,no,1,cellular,984,3,-1,0,unknown,yes
37,management,divorced,tertiary,no,1975,no,0,cellular,512,5,-1,0,unknown,yes
30,blue-collar,single,primary,no,424,no,0,cellular,714,3,-1,0,unknown,yes
46,entrepreneur,divorced,secondary,no,86,no,1,cellular,766,4,-1,0,unknown,yes
29,student,single,tertiary,no,429,no,0,cellular,882,5,-1,0,unknown,yes
27,entrepreneur,married,tertiary,no,563,no,0,cellular,446,5,-1,0,unknown,yes
28,management,single,tertiary,no,424,yes,0,cellular,764,5,-1,0,unknown,yes
34,blue-collar,single,secondary,no,1262,yes,0,cellular,576,1,-1,0,unknown,yes
29,blue-collar,single,unknown,no,1112,yes,1,cellular,1373,4,-1,0,unknown,yes
27,management,single,tertiary,no,575,yes,0,cellular,494,1,-1,0,unknown,yes
26,technician,single,secondary,no,778,no,0,cellular,584,1,-1,0,unknown,yes
36,management,married,tertiary,no,1092,yes,0,cellular,687,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,1614,yes,0,cellular,553,1,-1,0,unknown,yes
39,blue-collar,married,tertiary,no,1020,no,0,cellular,684,6,-1,0,unknown,yes
30,technician,married,secondary,no,155,yes,1,cellular,433,1,-1,0,unknown,yes
31,unemployed,divorced,tertiary,no,680,yes,0,cellular,867,2,-1,0,unknown,yes
56,blue-collar,married,primary,no,424,yes,0,cellular,1154,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,2544,yes,0,cellular,973,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,608,no,1,cellular,1000,11,-1,0,unknown,yes
32,blue-collar,married,secondary,no,2060,yes,0,cellular,707,2,-1,0,unknown,yes
30,admin.,single,secondary,no,393,no,0,cellular,559,9,-1,0,unknown,yes
40,blue-collar,married,secondary,no,38,yes,1,cellular,999,2,-1,0,unknown,yes
42,services,married,secondary,no,2782,yes,1,cellular,1018,2,-1,0,unknown,yes
27,student,married,secondary,no,543,yes,0,cellular,777,2,-1,0,unknown,yes
35,management,married,tertiary,no,460,no,1,cellular,1346,5,-1,0,unknown,yes
35,housemaid,married,primary,no,537,yes,0,cellular,915,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,542,yes,0,cellular,1187,1,-1,0,unknown,yes
39,technician,married,secondary,no,675,yes,0,cellular,340,2,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,220,yes,0,telephone,990,2,-1,0,unknown,yes
26,services,single,secondary,no,282,no,1,cellular,536,2,-1,0,unknown,yes
42,management,married,tertiary,no,428,yes,0,cellular,791,1,-1,0,unknown,yes
27,services,single,secondary,no,2007,yes,0,cellular,1006,1,-1,0,unknown,yes
33,self-employed,divorced,secondary,no,2059,yes,0,cellular,1329,2,-1,0,unknown,yes
51,blue-collar,married,primary,no,625,yes,0,cellular,580,2,-1,0,unknown,yes
33,admin.,married,secondary,no,424,yes,0,telephone,1275,7,-1,0,unknown,yes
30,technician,single,tertiary,no,602,no,0,cellular,654,3,-1,0,unknown,yes
52,housemaid,married,primary,no,2894,yes,0,cellular,1147,1,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,725,yes,0,cellular,1123,2,-1,0,unknown,yes
31,management,divorced,tertiary,no,718,yes,0,cellular,534,5,-1,0,unknown,yes
27,services,married,secondary,no,424,yes,0,cellular,975,5,-1,0,unknown,yes
44,blue-collar,single,secondary,no,716,no,1,cellular,1109,4,-1,0,unknown,yes
40,entrepreneur,divorced,secondary,no,2609,yes,0,cellular,621,3,-1,0,unknown,yes
46,housemaid,divorced,primary,no,2161,yes,0,cellular,1049,2,-1,0,unknown,yes
32,services,divorced,secondary,no,877,yes,0,cellular,964,1,-1,0,unknown,yes
56,technician,divorced,secondary,no,603,no,0,cellular,534,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,1082,yes,0,cellular,954,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,513,yes,0,cellular,276,2,-1,0,unknown,yes
32,self-employed,married,primary,no,526,yes,0,cellular,558,1,-1,0,unknown,yes
41,blue-collar,divorced,primary,no,562,yes,0,cellular,638,3,-1,0,unknown,yes
31,admin.,single,secondary,no,1045,no,0,cellular,418,1,-1,0,unknown,yes
30,admin.,divorced,secondary,no,434,yes,0,cellular,656,2,-1,0,unknown,yes
34,admin.,divorced,secondary,no,236,no,0,cellular,639,1,-1,0,unknown,yes
43,entrepreneur,married,secondary,no,528,yes,0,cellular,633,3,-1,0,unknown,yes
28,blue-collar,married,secondary,no,597,no,0,cellular,586,7,-1,0,unknown,yes
32,admin.,divorced,secondary,no,383,no,1,cellular,1240,4,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,424,yes,1,cellular,905,4,-1,0,unknown,yes
35,entrepreneur,single,tertiary,no,569,yes,0,cellular,795,2,-1,0,unknown,yes
31,management,married,tertiary,no,749,yes,0,cellular,1099,2,-1,0,unknown,yes
25,services,single,secondary,no,2272,no,1,cellular,1072,2,-1,0,unknown,yes
56,retired,divorced,tertiary,no,582,no,1,cellular,848,1,-1,0,unknown,yes
47,technician,married,secondary,no,2108,yes,0,cellular,911,2,-1,0,unknown,yes
39,management,married,tertiary,no,1734,yes,0,telephone,731,3,-1,0,unknown,yes
51,management,married,tertiary,no,2344,yes,0,cellular,551,1,-1,0,unknown,yes
54,technician,divorced,secondary,no,1265,no,1,cellular,708,1,-1,0,unknown,yes
58,retired,married,unknown,no,3586,no,0,cellular,884,4,-1,0,unknown,yes
42,unemployed,married,unknown,no,1370,yes,0,telephone,689,10,-1,0,unknown,yes
56,services,married,primary,no,909,no,1,telephone,1383,1,-1,0,unknown,yes
55,housemaid,married,secondary,no,551,yes,0,telephone,1091,8,-1,0,unknown,yes
26,blue-collar,single,primary,no,832,yes,0,cellular,575,2,-1,0,unknown,yes
40,admin.,single,secondary,no,1084,no,0,cellular,1221,2,-1,0,unknown,yes
26,technician,single,secondary,no,647,no,1,cellular,985,3,-1,0,unknown,yes
35,management,single,tertiary,no,195,no,1,cellular,971,11,-1,0,unknown,yes
34,services,single,secondary,no,399,no,0,cellular,1233,3,-1,0,unknown,yes
41,management,single,tertiary,no,1605,no,0,cellular,1094,5,-1,0,unknown,yes
44,management,married,primary,no,3140,yes,0,cellular,710,6,-1,0,unknown,yes
33,management,single,tertiary,no,454,yes,0,cellular,1046,1,-1,0,unknown,yes
36,management,divorced,tertiary,no,505,no,1,cellular,558,1,-1,0,unknown,yes
38,technician,married,secondary,no,424,yes,0,cellular,1315,1,-1,0,unknown,yes
35,technician,married,tertiary,no,752,yes,0,cellular,652,2,-1,0,unknown,yes
41,technician,single,tertiary,no,569,no,0,cellular,1376,2,-1,0,unknown,yes
41,management,divorced,unknown,no,888,yes,0,cellular,1302,1,-1,0,unknown,yes
28,blue-collar,married,secondary,no,1166,yes,0,cellular,596,5,-1,0,unknown,yes
26,services,married,secondary,no,165,yes,1,cellular,1165,7,-1,0,unknown,yes
39,blue-collar,single,secondary,no,424,no,0,cellular,858,4,-1,0,unknown,yes
25,admin.,married,unknown,no,773,yes,0,cellular,1016,8,-1,0,unknown,yes
37,admin.,married,secondary,no,1490,yes,0,telephone,798,11,-1,0,unknown,yes
25,management,married,secondary,no,2232,yes,0,cellular,751,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,2204,yes,0,cellular,864,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,239,yes,0,cellular,631,1,-1,0,unknown,yes
28,technician,single,tertiary,no,326,no,1,cellular,688,1,-1,0,unknown,yes
33,services,divorced,secondary,no,468,no,1,cellular,527,1,-1,0,unknown,yes
32,management,single,secondary,no,555,yes,1,cellular,1108,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,899,yes,0,cellular,944,9,-1,0,unknown,yes
47,technician,single,secondary,no,1481,yes,0,cellular,945,3,-1,0,unknown,yes
50,entrepreneur,married,tertiary,no,297,yes,0,cellular,1211,2,-1,0,unknown,yes
27,technician,married,secondary,no,156,yes,0,cellular,226,2,-1,0,unknown,yes
45,admin.,married,secondary,no,947,yes,0,cellular,803,1,-1,0,unknown,yes
51,admin.,single,secondary,no,1299,no,0,cellular,636,2,-1,0,unknown,yes
36,admin.,married,secondary,no,636,yes,1,cellular,1140,6,-1,0,unknown,yes
51,self-employed,married,secondary,no,519,yes,0,cellular,1202,4,-1,0,unknown,yes
33,services,single,tertiary,no,818,yes,0,cellular,1232,6,-1,0,unknown,yes
59,technician,married,secondary,no,559,yes,1,cellular,414,4,-1,0,unknown,yes
38,entrepreneur,married,tertiary,no,424,no,0,cellular,530,2,-1,0,unknown,yes
40,services,married,secondary,no,894,yes,0,cellular,428,4,-1,0,unknown,yes
51,blue-collar,married,primary,no,1026,yes,0,cellular,847,2,-1,0,unknown,yes
41,entrepreneur,single,secondary,no,1083,no,0,cellular,1143,1,-1,0,unknown,yes
38,entrepreneur,married,secondary,no,1016,yes,1,cellular,1290,24,-1,0,unknown,yes
31,management,married,tertiary,no,1582,yes,1,cellular,1272,2,-1,0,unknown,yes
28,admin.,single,secondary,no,426,yes,0,cellular,452,1,-1,0,unknown,yes
41,blue-collar,married,secondary,yes,1137,no,1,cellular,649,1,-1,0,unknown,yes
33,management,divorced,tertiary,no,1388,yes,0,cellular,1295,2,-1,0,unknown,yes
25,student,single,secondary,no,1958,yes,0,cellular,896,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,483,yes,0,cellular,867,8,-1,0,unknown,yes
31,blue-collar,married,primary,no,457,yes,0,cellular,894,2,-1,0,unknown,yes
28,services,single,secondary,no,764,yes,0,cellular,816,2,-1,0,unknown,yes
49,technician,divorced,secondary,no,729,no,0,cellular,365,2,-1,0,unknown,yes
25,services,married,secondary,no,424,yes,0,cellular,456,9,-1,0,unknown,yes
28,unemployed,single,tertiary,no,920,yes,0,cellular,1334,6,-1,0,unknown,yes
54,retired,married,secondary,no,1698,no,0,telephone,1296,2,-1,0,unknown,yes
28,technician,single,tertiary,no,1882,yes,0,cellular,1262,2,-1,0,unknown,yes
27,technician,single,tertiary,no,795,yes,1,cellular,726,2,-1,0,unknown,yes
49,blue-collar,single,primary,no,989,yes,0,cellular,965,2,-1,0,unknown,yes
53,blue-collar,married,primary,no,767,yes,0,cellular,614,5,-1,0,unknown,yes
26,technician,single,secondary,no,1344,no,1,cellular,780,1,-1,0,unknown,yes
37,services,married,secondary,no,1189,no,1,cellular,983,1,-1,0,unknown,yes
34,blue-collar,single,secondary,no,1965,no,1,cellular,693,1,-1,0,unknown,yes
51,retired,married,primary,no,1783,no,0,telephone,1387,4,-1,0,unknown,yes
39,housemaid,married,secondary,no,1752,no,0,telephone,360,8,-1,0,unknown,yes
